"tree_species","insect_species","fungi_strain","site","year","interaction_id","temperature","humidity","tree_dbh","tree_height","tree_health","insect_size_base","insect_size","insect_resistance_base","insect_resistance","fungus_growth_base","fungus_growth","fungus_virulence_base","fungus_virulence","tree_damage","infection_success","vector_efficiency","tree_defense_response","observation_date","observer_id"
"Tree_B","Insect_D","Fungi_4","SITE_0011",2019,88,24.5563818200315,47.5526929592923,84.3266507608383,61.27537832049,0.794012550474144,10,11.1631111898037,0.8,0.775472976966246,18,10.1692478700013,0.5,0.586608439195314,0.0811554712521913,0,2.63543242442741,0.393907754911378,2019-05-12,"OBSV_1118"
"Tree_C","Insect_A","Fungi_1","SITE_0015",2021,89,29.6486087500997,95,39.8189397254549,29.3898543700128,0.304219076689333,15,17.2733283642476,0.7,0.688046893221106,12,24.0873507500512,0.8,1,0.0665514725112103,0,4.72182892353099,0.26767616625565,2021-06-21,"OBSV_1987"
"Tree_C","Insect_E","Fungi_4","SITE_0004",2019,90,-3.51386310452996,58.0170689386761,48.9264009191481,33.5701766427837,0.61265520050656,14,7.88134756589961,0.6,0.634071332236531,18,19.6336697893666,0.5,0.216141302445793,0.133331339266753,0,2.38676636116264,0.324854139016954,2019-04-23,"OBSV_1242"
"Tree_D","Insect_D","Fungi_3","SITE_0009",2018,91,17.150025718252,69.8090882361869,32.3695864384437,21.2104017041245,0.333754226379096,10,9.73898600175769,0.8,0.745786786524558,10,10.6564745724712,0.9,0.983896990435994,0.16933595736114,0,2.91764217112628,0.41314899692099,2018-09-02,"OBSV_1535"
"Tree_C","Insect_A","Fungi_4","SITE_0001",2022,92,4.64583264552854,35.9935052963835,23.5550920937407,17.8569748311817,0.731485216668807,15,14.7618118962565,0.7,0.653040680187512,18,4.78034881338828,0.5,0.362946236507343,0.226880026604438,0,4.43724631322599,1.02587748605547,2022-06-04,"OBSV_1635"
"Tree_A","Insect_A","Fungi_4","SITE_0015",2020,93,7.46869897597642,64.0611339536625,35.3467061506866,25.0051181441142,0.987282853713259,15,10.2264981123266,0.7,0.520593222691454,18,18.0053445250685,0.5,0.251204818950064,0.0905876184166307,0,5.22373215272363,0.170491012933,2020-06-22,"OBSV_1797"
"Tree_D","Insect_B","Fungi_4","SITE_0012",2019,94,8.91810761307745,30,58.8996245161211,39.3153561881021,0.731922848592512,12,11.1242246723214,0.9,0.946002250675141,18,0.158535984990918,0.5,0.492109889454016,0,0,0.0956675012978774,1.00799486607853,2019-07-22,"OBSV_1414"
"Tree_E","Insect_E","Fungi_1","SITE_0011",2023,95,29.3526111563997,38.4344894236079,69.1777189920436,48.8226553835215,0.527198211941868,14,20.5932645753706,0.6,0.499155086823349,12,3.78679012576453,0.8,1,0.186266498668993,0,11.2445654890306,0.0968192400218196,2023-08-15,"OBSV_1610"
"Tree_A","Insect_C","Fungi_3","SITE_0006",2018,96,3.35046811962405,60.0327363440135,30.4366219673239,18.9195407678351,0.557101818034425,18,10.8344515657827,0.5,0.648384605882741,10,8.04635805658199,0.9,1,0.182679488014966,0,3.43532077978785,0.407548167363847,2018-09-27,"OBSV_1951"
"Tree_B","Insect_A","Fungi_1","SITE_0002",2019,97,10.8194775542202,68.1020475962074,14.4087026934923,7.47370609277044,0.923514348035678,15,10.837128717015,0.7,0.791935716188587,12,15.1416425041281,0.8,0.761989773832608,0.207112908827473,0,2.61673621262257,0.769235840530457,2019-06-21,"OBSV_1730"
"Tree_D","Insect_C","Fungi_3","SITE_0013",2020,98,13.0403318899932,38.4469997326576,13.5428165693511,8.83719092721255,0.929075935203582,18,16.8075344731496,0.5,0.390087510731624,10,2.2478330954893,0.9,0.933603539779123,0.556994259999005,1,10.2572318097776,0.244479481238366,2020-06-22,"OBSV_1837"
"Tree_E","Insect_A","Fungi_4","SITE_0003",2020,99,-7.7709745820639,34.2513514771034,7.61706886575444,7.90663555347982,0.634786059055477,15,11.6791149965207,0.7,0.759783377012029,18,4.33989673266846,0.5,0.179352024575963,0.0636867730072678,0,4.15808063339478,0.47940312472471,2020-08-18,"OBSV_1593"
"Tree_B","Insect_C","Fungi_2","SITE_0002",2022,100,18.6635377478258,95,17.9581392938521,16.7743901071097,0.355195108009502,18,19.3815521559104,0.5,0.56236543788265,15,33.2508898968476,0.6,0.563103967536606,0,0,7.88441998540439,0.186576103636296,2022-06-12,"OBSV_1057"
"Tree_A","Insect_A","Fungi_1","SITE_0005",2021,101,15.8658309433666,79.787338703033,11.7405589882328,11.3120395315222,0.99401923106052,15,15.5249961640074,0.7,0.723564851742792,12,22.3210797238445,0.8,0.976658909705439,0.342206198309815,1,5.32676653540359,1.2108200088995,2021-08-02,"OBSV_1606"
"Tree_D","Insect_A","Fungi_1","SITE_0013",2022,102,21.10486069328,71.5155193776195,65.0320133765865,49.1725134665742,0.490404257155024,15,16.1853573005364,0.7,0.754384342442762,12,17.6424064048801,0.8,0.729985150467342,0.260554545229583,0,3.72466352959488,0.510720746486037,2022-05-19,"OBSV_1407"
"Tree_D","Insect_E","Fungi_3","SITE_0005",2019,103,-4.49119970358477,95,27.0851543283417,19.3175966992391,0.642050293553621,14,7.76517306026065,0.6,0.590591459937673,10,18.6778373214542,0.9,0.509928294667679,0,0,3.70195342119486,0.811693706473811,2019-06-20,"OBSV_1512"
"Tree_C","Insect_C","Fungi_4","SITE_0012",2023,104,17.2547540623213,57.2111439225894,23.6537719175155,16.2106332498519,0.74098413742613,18,19.4024244089135,0.5,0.591106160351091,18,16.0012002409705,0.5,0.536209787825177,0.221611436701481,0,8.17400720540834,0.0577665656335168,2023-07-19,"OBSV_1489"
"Tree_C","Insect_D","Fungi_1","SITE_0008",2023,105,10.4824517064372,73.3722236848163,11.9501951721247,10.8807935527726,0.575684751966037,10,5.24643400829643,0.8,0.942481545353382,12,16.2748081632673,0.8,0.640553681338262,0,0,0.686578379058155,0.0253054250462544,2023-05-23,"OBSV_1994"
"Tree_D","Insect_C","Fungi_1","SITE_0003",2021,106,14.5301300019297,47.1309434524756,20.2792184022576,14.5450054236722,0.613480015727691,18,17.8264104230702,0.5,0.473556608031686,12,4.90725020618437,0.8,0.66644667653638,0.131740624550189,0,9.5566529259707,0.91776549422093,2021-06-07,"OBSV_1335"
"Tree_B","Insect_E","Fungi_4","SITE_0003",2022,107,13.8997346998541,30,14.1511143928878,11.3671848922067,0.916622136137448,14,13.6379790505633,0.6,0.516876835445045,18,1.13937371240716,0.5,0.517524388222022,0.241476657279478,0,6.90329599648494,0.0998374206012031,2022-06-25,"OBSV_1942"
"Tree_C","Insect_D","Fungi_2","SITE_0003",2022,108,3.66179909379977,67.8538362838861,30.5369829493591,22.0719319769789,0.712308191065677,10,7.91647358559992,0.8,0.941440564802101,15,22.2061593535915,0.6,0.429528961821274,0.188719228781876,0,0.297312730686778,0.376061890992652,2022-05-01,"OBSV_1488"
"Tree_C","Insect_E","Fungi_4","SITE_0008",2021,109,4.25994147258363,36.6798081994315,25.7393532593142,18.5716315309921,0.582233348605223,14,11.1141605066058,0.6,0.540981349798999,18,6.70839096192958,0.5,0.274240439241597,0.152435703581505,0,5.18802033282163,0.772437743773673,2021-04-05,"OBSV_1505"
"Tree_C","Insect_E","Fungi_2","SITE_0001",2021,110,5.35310938939488,58.8013333394594,7.82099248760065,5.03708965339594,0.721350653911941,14,10.9394961050248,0.6,0.678057215308409,15,15.00258921586,0.6,0.45660510223302,0.113012197361083,0,3.87539018109434,0.338324761459304,2021-06-14,"OBSV_1371"
"Tree_D","Insect_B","Fungi_3","SITE_0003",2021,111,-1.62626879891468,75.9337942364197,14.7095118457818,11.4142002708418,0.338356853835285,12,9.32096424571351,0.9,0.884714926099486,10,17.7381633074468,0.9,0.576499169852178,0,0,0.50109068467263,0.274537940251386,2021-04-03,"OBSV_1475"
"Tree_A","Insect_B","Fungi_3","SITE_0005",2018,112,-5.98554763409382,30,20.0578470128566,16.8864033777003,0.376592180551961,12,7.66391767554438,0.9,0.884710598449008,10,5.03138330072064,0.9,0.760589579911086,0.110707883351595,0,0.348236817479629,0.27052642999749,2018-06-25,"OBSV_1976"
"Tree_B","Insect_D","Fungi_2","SITE_0010",2023,113,22.7819120382417,40.3940804471217,34.8713623371866,23.269421845902,0.655229265545495,10,13.1833899973777,0.8,0.81981786380315,15,7.89354583470536,0.6,0.763840517703182,0.228145495512825,0,2.53553201461493,0.448613033376662,2023-09-23,"OBSV_1461"
"Tree_D","Insect_E","Fungi_1","SITE_0012",2023,114,18.7217719252218,76.2114702765396,15.9383629686673,11.4538879913473,0.892488515074365,14,13.9830004934907,0.6,0.61376209662029,12,19.6983852877997,0.8,0.79915045218368,0.328120412722443,1,5.90087867532655,0.619915048572293,2023-05-22,"OBSV_1018"
"Tree_B","Insect_E","Fungi_1","SITE_0002",2018,115,11.5033381764223,34.6386394852294,22.301387853488,14.430134819328,0.683649430610239,14,12.4683454993026,0.6,0.600947540050598,12,1.51221121505971,0.8,0.760745246752801,0.329335944330676,1,5.0610617466074,0.064836028913872,2018-07-11,"OBSV_1244"
"Tree_E","Insect_D","Fungi_3","SITE_0015",2019,116,29.6477275060581,33.8306285962342,10.3223612557117,7.30234813690323,0.381529567181133,10,12.1547551519917,0.8,0.881927106940584,10,2.72188356744484,0.9,1,0.0921305849614071,0,0.839213904108443,0.109375027473744,2019-07-02,"OBSV_1380"
"Tree_C","Insect_B","Fungi_2","SITE_0003",2020,117,4.68494519691226,53.4486443334767,26.7897447427939,21.0992477456824,0.630216560512781,12,8.27281862801963,0.9,0.825386583224264,15,16.1626256823131,0.6,0.497228720769811,0.120525061410512,0,0.658254506579044,0.908310042950912,2020-08-10,"OBSV_1489"
"Tree_D","Insect_C","Fungi_1","SITE_0003",2023,118,11.6592356266932,46.2207241961498,10.8114941332502,8.02514097769376,0.524456960591487,18,16.8445653829138,0.5,0.508651175857017,12,8.8983972599901,0.8,0.641942964826929,0.0660304465962138,0,8.33175518787757,0.644332551903479,2023-09-14,"OBSV_1401"
"Tree_C","Insect_E","Fungi_3","SITE_0015",2022,119,8.48730200704545,65.9432156199545,40.4063684258961,27.6903877878821,0.422920742514543,14,12.4272424280221,0.6,0.436148642958959,10,12.2748029481763,0.9,0.599426564497859,0.163966288187652,0,7.37919151474297,0.526230535987159,2022-05-05,"OBSV_1792"
"Tree_A","Insect_C","Fungi_2","SITE_0005",2022,120,-2.43605207512513,95,34.9911675897481,27.6460411794073,0.763572760345414,18,9.53182645731646,0.5,0.665711794604573,15,27.8901376148888,0.6,0.304803925467739,0.106166541221442,0,2.97898005177304,0.337906616723293,2022-06-03,"OBSV_1601"
"Tree_E","Insect_C","Fungi_1","SITE_0004",2021,121,5.39978503433035,44.3203242162085,9.96314986884519,8.31908898848779,0.413119472423568,18,15.9922702665256,0.5,0.5082554328603,12,7.1730154337546,0.8,0.718041432745927,0.0724491340543176,0,7.7015619385307,0.66490336843661,2021-06-28,"OBSV_1154"
"Tree_D","Insect_A","Fungi_1","SITE_0014",2022,122,19.5994658347728,95,8.45190266824788,6.00964461675732,0.36362209210638,15,14.0796809193751,0.7,0.518856508674657,12,26.1920863257593,0.8,0.956920323021069,0.123044642665253,0,6.12697428461919,0.0725913909196678,2022-08-20,"OBSV_1022"
"Tree_A","Insect_C","Fungi_2","SITE_0007",2023,123,2.33018824904223,81.2577225495035,23.9283115881174,18.2064397619182,0.727353851706721,18,15.1478944083046,0.5,0.473371038762986,15,26.6813832158307,0.6,0.433382673284309,0.257936340423336,0,7.8745917983767,0.424887431629476,2023-06-25,"OBSV_1586"
"Tree_D","Insect_E","Fungi_4","SITE_0013",2020,124,13.1617775918091,72.4538201562891,45.3784176342845,30.8621275805465,0.507861661887728,14,13.2073183662656,0.6,0.496282113758656,18,25.4122557212425,0.5,0.549958648568071,0.385143055673114,1,6.70508256369214,0.930072209805182,2020-06-27,"OBSV_1291"
"Tree_A","Insect_A","Fungi_4","SITE_0010",2018,125,20.9222854323549,81.3670767501623,42.3052088696188,27.5525400246034,0.630791011452675,15,20.266434146315,0.7,0.550221715928572,18,29.7200060500787,0.5,0.648673887615083,0.0409557201700299,0,8.84607891335616,1.040428411146,2018-09-02,"OBSV_1276"
"Tree_D","Insect_B","Fungi_2","SITE_0008",2022,126,13.2678971121401,30.1151224855821,18.4415231230501,9.92167895585061,0.952311179041862,12,11.8028398051534,0.9,0.901376269108371,15,4.28410759439752,0.6,0.668902157704932,0.101036384086388,0,2.44608171439726,1.15130207528492,2022-04-16,"OBSV_1569"
"Tree_D","Insect_B","Fungi_4","SITE_0002",2022,127,1.49460684343909,71.7829502696469,29.5667998766553,24.4702008314027,0.559853955241852,12,7.33412964931712,0.9,0.780048178659104,18,23.359657782729,0.5,0.358762379596677,0.0606773591325261,0,0.963157013002705,0.384662465605034,2022-07-06,"OBSV_1037"
"Tree_C","Insect_C","Fungi_4","SITE_0007",2023,128,4.53947326773624,89.6187311951827,49.5258505201408,32.9121760872231,0.666069519892335,18,14.9835007089606,0.5,0.582318498764376,18,33.906135011289,0.5,0.379605277397152,0.0675880143315245,0,5.6014551985215,0.71485014387261,2023-09-11,"OBSV_1608"
"Tree_D","Insect_E","Fungi_2","SITE_0011",2022,129,24.2026575842929,36.0629707928291,8.71258975092438,8.46255253678857,0.711425320385024,14,16.9665105907605,0.6,0.595953776300261,15,6.94161086772508,0.6,0.831361164410487,0.233041103343363,0,6.83267615287333,1.4235747351626,2022-07-02,"OBSV_1422"
"Tree_D","Insect_C","Fungi_3","SITE_0013",2018,130,10.0169343308392,46.4988953055509,60.4994832925036,42.9913644074337,0.788959532091394,18,12.9023986209288,0.5,0.405833968944763,10,9.13817439019423,0.9,0.778804037709754,0.348546869429936,1,8.42659275489038,0.078539790314877,2018-05-28,"OBSV_1706"
"Tree_D","Insect_D","Fungi_1","SITE_0014",2020,131,12.1238484654414,95,21.5382586791619,15.6872853930836,0.737508171075024,10,8.87852654480559,0.8,0.782955047519423,12,22.1273465612948,0.8,0.832687473949616,0.0350998593409108,0,1.96535048920486,0.800215067311766,2020-09-20,"OBSV_1891"
"Tree_D","Insect_B","Fungi_2","SITE_0011",2023,132,2.71380066015537,95,21.2274192749933,18.7711988129297,0.709299112623557,12,10.670128103273,0.9,0.931829932816834,15,28.9441810193259,0.6,0.571618151062887,0.13501578685518,0,1.4571173036486,0.400444395514084,2023-06-19,"OBSV_1985"
"Tree_E","Insect_C","Fungi_4","SITE_0006",2023,133,7.28601347660082,50.3016302104351,1.21913685494204,0.471489382953466,0.935682018171065,18,16.7855850210842,0.5,0.557573518618259,18,12.1110149607889,0.5,0.489650359995873,0.194492139817014,0,6.60304527560228,0.645187193540221,2023-07-12,"OBSV_1145"
"Tree_A","Insect_D","Fungi_2","SITE_0005",2022,134,-9.8425253769845,95,38.5012270393528,28.3534050727637,0.63943523238413,10,0.25672653845563,0.8,0.918289992492518,15,31.1698673314216,0.6,0.229917998455022,0.0388108085543782,0,0.581063628390483,0.425290129904409,2022-08-11,"OBSV_1273"
"Tree_A","Insect_A","Fungi_3","SITE_0010",2023,135,13.7534592227598,67.12350500041,39.5790020945479,28.1915579294841,0.932515083067119,15,16.6740109745428,0.7,0.795158704527445,10,14.0613107298547,0.9,0.73132650940108,0.171178679356271,0,2.91232675136282,0.132001195687594,2023-09-14,"OBSV_1967"
"Tree_C","Insect_A","Fungi_3","SITE_0006",2019,136,-1.82876377419849,63.7403499070761,27.6181342498926,21.064148336987,0.50791166361887,15,10.4326347312385,0.7,0.661955011044339,10,12.7268783165986,0.9,0.552699128794957,0.0243423059013326,0,3.88001603133754,0.237091872601819,2019-09-02,"OBSV_1873"
"Tree_D","Insect_E","Fungi_3","SITE_0012",2023,137,11.5375370838958,92.8493140174012,30.6347386382112,21.881717652896,0.697396346670575,14,11.6513629553025,0.6,0.618368136425948,10,20.137507998719,0.9,0.919704354148015,0.231556174957646,0,4.56386315369026,0.461632466461259,2023-08-02,"OBSV_1715"
"Tree_D","Insect_B","Fungi_1","SITE_0008",2020,138,11.9826377221731,53.6190525886706,71.9837769800396,51.7504725878148,0.971030621184036,12,12.3314724716698,0.9,0.7927782154174,12,10.0977506917186,0.8,0.735739997706729,0.410808745437254,1,2.78782649069933,0.475466262140048,2020-06-05,"OBSV_1805"
"Tree_E","Insect_B","Fungi_3","SITE_0002",2019,139,13.1889988730641,38.7859341693979,4.74932799849905,1.10974022332486,0.352087799180299,12,11.8574965519334,0.9,0.884797659396785,10,7.45370477350258,0.9,0.916472377936535,0.12425802953835,0,1.31181879191984,0.260246114262317,2019-09-02,"OBSV_1062"
"Tree_D","Insect_D","Fungi_3","SITE_0010",2022,140,9.34290702520985,73.8238403554105,13.4603490847047,10.741990337874,0.646594783244655,10,9.679939348516,0.8,0.629520302646331,10,15.3969502531037,0.9,0.692636173832093,0.175544629836458,0,4.3308403079549,0.271951819081474,2022-08-04,"OBSV_1740"
"Tree_B","Insect_E","Fungi_3","SITE_0015",2018,141,12.9001628025088,95,18.927864472443,13.0490961128198,0.806512517621741,14,13.1343598912124,0.6,0.604031794979064,10,20.1595106238913,0.9,0.916564971787917,0.185991289834806,0,5.29596125982238,0.180266604677298,2018-08-28,"OBSV_1993"
"Tree_C","Insect_A","Fungi_3","SITE_0013",2019,142,8.71578001227285,65.0120911528254,5.00618117245222,3.23737169664849,0.687881119782105,15,12.7473813754969,0.7,0.698606224511037,10,13.2085792547384,0.9,0.822583331567728,0.230554052935921,0,3.79071696881671,0.0996207922483404,2019-07-05,"OBSV_1483"
"Tree_D","Insect_B","Fungi_2","SITE_0012",2019,143,13.7167678536765,81.8974323790056,19.142402944178,16.152520228424,0.993816849822178,12,13.1964258411451,0.9,1,15,27.0055112891554,0.6,0.645462423060005,0.0181603132532203,0,-0.787298492891415,1.55337951728264,2019-09-05,"OBSV_1959"
"Tree_E","Insect_C","Fungi_1","SITE_0002",2022,144,5.08662429733175,52.3870807687451,17.4117015469201,11.205805084051,0.579479446471669,18,13.5515520533814,0.5,0.661238841260388,12,8.57846035093446,0.8,0.654749353834165,0.106369556594092,0,5.67114174542477,0.907693942308905,2022-07-10,"OBSV_1733"
"Tree_D","Insect_A","Fungi_2","SITE_0008",2020,145,16.3564189794236,30,7.39843170822666,8.55358022100026,0.875505491648801,15,11.866270012864,0.7,0.689371728653559,15,3.15925221622555,0.6,0.593548076194863,0.196109421741894,0,2.94425148519963,1.39859191693916,2020-06-20,"OBSV_1650"
"Tree_A","Insect_C","Fungi_4","SITE_0001",2018,146,0.38703028597776,43.2366610637411,45.8192743988695,33.8314868768472,0.982423537154682,18,12.749646278658,0.5,0.693955800076482,18,9.39631799571222,0.5,0.28005282839424,0.138984387225079,0,3.69344687702945,1.44511146955135,2018-07-02,"OBSV_1798"
"Tree_D","Insect_B","Fungi_1","SITE_0004",2022,147,12.0871881546021,78.8888107355798,10.5541933667748,6.74012917954484,0.709594080853276,12,13.920539347684,0.9,0.865944986578184,12,16.4749982292232,0.8,0.811067794953437,0,0,1.48212763836821,0.421187806668024,2022-06-02,"OBSV_1543"
"Tree_C","Insect_D","Fungi_2","SITE_0011",2019,148,12.6288068963629,37.475559384228,9.19660856336773,6.64995740934293,0.339289192482829,10,8.6623462709289,0.8,0.843472621429875,15,3.76613047056346,0.6,0.562791561647362,0.0267625489510857,0,2.44143364442359,0.0392674816885264,2019-09-08,"OBSV_1884"
"Tree_A","Insect_D","Fungi_3","SITE_0011",2019,149,33.7870484252115,31.9121361388278,14.5763257795623,14.797856642381,0.857745666848496,10,12.9941881480774,0.8,0.756498065577885,10,0.902515764922105,0.9,1,0.217023634952437,0,2.59101875843722,1.34030996487355,2019-09-12,"OBSV_1861"
"Tree_C","Insect_C","Fungi_3","SITE_0014",2021,150,12.0830457329316,40.2286651029412,49.8260168975479,34.9945795508515,0.387620971840806,18,15.3350417212372,0.5,0.488252346942776,10,4.87616497231845,0.9,0.920034518463282,0.124207027216376,0,7.93050703996237,0.0516842588560112,2021-08-08,"OBSV_1284"
"Tree_A","Insect_C","Fungi_3","SITE_0001",2020,151,1.60166865313176,30,41.0428598778404,26.27711669936,0.43848139194306,18,15.3437256839618,0.5,0.406399291582435,10,0.0881427961623918,0.9,0.61425069502298,0.034187765100628,0,8.87901436003783,0.429771288197532,2020-06-10,"OBSV_1473"
"Tree_A","Insect_D","Fungi_2","SITE_0009",2023,152,1.55048467136594,54.1585425088146,48.4146350317999,34.0418752462321,0.886039270786569,10,5.39913352298656,0.8,1,15,8.530902906312,0.6,0.438407259551359,0.0435642881645899,0,-0.0757332178424679,2.20051121691073,2023-08-16,"OBSV_1804"
"Tree_D","Insect_C","Fungi_1","SITE_0002",2021,153,-2.32327795140006,70.6661391815295,41.4589714541007,32.3282379802852,0.705308910622261,18,13.9885369920146,0.5,0.423214049663941,12,16.0126317170076,0.8,0.374939861459035,0.0412681054992703,0,7.68125307079143,1.19979587902041,2021-07-06,"OBSV_1095"
